,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
493,1905853622841430127,Sat Mar 29 05:48:09 +0000 2025,0,@sekintific Hm terakhir pertamina emang kenapah kan di dunia kita cmn ada pertamina #hiks,1905859503762899352,,sekintific,in,,0,1,0,https://x.com/undefined/status/1905859503762899352,1433773797866307591,
494,1905858884390011084,Sat Mar 29 05:45:41 +0000 2025,0,Apresiasi Pertamina Jelang Lebaran : Harga BBM Non-Subsidi Turun Mulai 29 Maret 2025 https://t.co/GnWb0UvAv5 lewat @rakyatpembaruan.com,1905858884390011084,,,in,,0,0,0,https://x.com/undefined/status/1905858884390011084,1477214621819752449,
495,1904168806853038233,Sat Mar 29 05:41:47 +0000 2025,0,@raraloaves halo bolo patokannya pom bensin ini ya nah di seberang pom bensin ada warteg berkah jaya. di sampingnya percis warteg! klo ga salah pagernya warna merah https://t.co/9x5HZMJImz,1905857902587347349,,raraloaves,in,,0,1,0,https://x.com/undefined/status/1905857902587347349,1137571602151776259,
496,1905857451976478801,Sat Mar 29 05:40:00 +0000 2025,6,Resmi! Pertamina Turunkan Harga BBM Termasuk Pertamax per 29 Maret Berikut Rinciannya https://t.co/7bC36DdTEu,1905857451976478801,,,in,,0,0,1,https://x.com/undefined/status/1905857451976478801,71436318,
497,1905856974782357913,Sat Mar 29 05:38:06 +0000 2025,0,Sesuai program Mudik Gratis Pemerintah PGN sebagai Subholding Gas Pertamina berkolaborasi dengan Kementerian BUMN dan Kementerian ESDM memberangkatkan pemudik ke kampung halaman untuk merayakan lebaran di kampung halaman. https://t.co/3wYSKsX90l,1905856974782357913,https://pbs.twimg.com/media/GnL2z6JbIAAuirW.jpg,,in,,0,1,0,https://x.com/undefined/status/1905856974782357913,3315467972,
498,1905856935154630743,Sat Mar 29 05:37:57 +0000 2025,1,Negara Garong bajingan !! Dimaling Koruptor Ribuan Trilion .... tapi pemeintah @prabowo masih bela bela korputor saja !! pagar Laut ?? Pertamina?? Timah ?? Semua Anyep !!,1905856935154630743,,,in,,0,0,0,https://x.com/undefined/status/1905856935154630743,238476548,
499,1905856641695658129,Sat Mar 29 05:36:47 +0000 2025,0,Lebih indah transferan pertamina yang 1 kuadriliun itu,1905856641695658129,,,in,,0,0,0,https://x.com/undefined/status/1905856641695658129,736708649448574976,
500,1905856098805965206,Sat Mar 29 05:34:37 +0000 2025,1,PT Pertamina menurunkan harga BBM nonsubsidi untuk mendukung kelancaran arus mudik lebaran 2025. Plt Direktur Utama Pertamina Patra Niaga Mars Ega Legowo Putra menyebut kebijakan ini sebagai kado lebaran . #bisnisupdate #update #bisnis #oneliner https://t.co/5Awmv89iqx https://t.co/Vu3mpepf6s,1905856098805965206,https://pbs.twimg.com/media/GnL14lQWQAA68Ow.jpg,,in,,0,5,0,https://x.com/undefined/status/1905856098805965206,759692754985242625,
501,1905855963904569584,Sat Mar 29 05:34:05 +0000 2025,0,Yg isi bbm antri petugas hanya 1 org. Apakah tdk bs ditambah petugas pengisian bbm nya @pertamina https://t.co/3WA8scmwJt,1905855963904569584,https://pbs.twimg.com/ext_tw_video_thumb/1905855922536419328/pu/img/KdS1Zaqv4oGF42Ur.jpg,,in,,0,1,0,https://x.com/undefined/status/1905855963904569584,722370208631947264,
502,1905840933293158691,Sat Mar 29 05:30:21 +0000 2025,0,@yoisakii Kami informasikan layanan terbatas merupakan layanan untuk nasabah inti kerja sama yaitu (Pertamina ASDP &amp; HM Sampoerna Jasa Raharja dan lain-lain) ya. Sobat BRI jangan bagikan data pribadi seperti PIN OTP atau password kepada siapa pun termasuk yang mengatasnamakan BRI.,1905855023713505445,,yoisakii,in,,0,0,0,https://x.com/undefined/status/1905855023713505445,1355939492,
503,1905817780051378283,Sat Mar 29 05:29:55 +0000 2025,0,@kompascom Ya memang sudah seharusnya! Malaysia saja bisa jual jauh lebih murah dan tetep untung. @prabowo @DPR_RI kalau ndak bisa jual harga yang masuk akal seperti di Malaysia ya bubarkan saja Pertamina impor dari Petronas. Jangan tipu rakyat terus!,1905854915206893634,,kompascom,in,,0,0,0,https://x.com/undefined/status/1905854915206893634,785128426948534272,
504,1905852634986393806,Sat Mar 29 05:20:51 +0000 2025,0,Jelang Idulfitri UMKM Binaan Pertamina Banjir Pesanan Hampers Lebaran https://t.co/CNrisGO4m4,1905852634986393806,,,in,,0,0,0,https://x.com/undefined/status/1905852634986393806,38626363,
505,1905851435482493220,Sat Mar 29 05:16:05 +0000 2025,0,Pertamina Beri Kado buat Pemudik Harga Pertamax Turun Shell-BP VIVO Gimana? https://t.co/PCqbGc2tt0,1905851435482493220,,,in,,1,0,0,https://x.com/undefined/status/1905851435482493220,135795460,
506,1905663771957494036,Sat Mar 29 05:12:30 +0000 2025,2,@AndiPitopang7 Kas negara kosong om... Kenapa tak sita aja tuh dana pertamina yg dikorupsi hingga ribuan triliun untuk kas negara kalian jadi pejabat ga mikir rakyat sangat kesulitan untuk memenuhi kebutuhan hidup sehari-hari.,1905850533040234855,,AndiPitopang7,in,,0,0,2,https://x.com/undefined/status/1905850533040234855,1884011858228830212,
507,1905850503420137756,Sat Mar 29 05:12:23 +0000 2025,0,Tagih 300T Harvey Moeis tu assetnya (tanah McLaren asset lainnya) sebenernya udh cukup. Kalo masih kurang tagih koruptor pertamina yg smp 1 kuadriliun. Ayolah mantan Jenderal jgn penakut,1905850503420137756,,,in,,0,0,0,https://x.com/undefined/status/1905850503420137756,1439879022,
508,1905849074164666534,Sat Mar 29 05:06:42 +0000 2025,0,Agaknya... Sudah saling Sandera sesama Koruptor.....Shg kasus Pertamina 1000 T hanya tinggal Cerita Pemenangnya ttp Sesama dedengkot Koruptor...!!!!!,1905849074164666534,,,in,,0,0,0,https://x.com/undefined/status/1905849074164666534,1645282016706064384,
509,1905596427386192178,Sat Mar 29 05:01:57 +0000 2025,1,@grok @bumbelbi1999 @Bambangmulyonoo Tp kam bisa ambil sample nya kan bisa kenapa harus d kuras habis ?? Tg salah yg ngoplos pihak pertamina tp yg d rugikan lagi2 rakyat benar deh hidup d negra konoha ini makin hari makin edan..,1905847877861335266,,grok,in,,0,0,0,https://x.com/undefined/status/1905847877861335266,1118818741570064384,
510,1905847678400913752,Sat Mar 29 05:01:10 +0000 2025,0,Beri Hadiah Lebaran Pertamina Turunkan Harga BBM https://t.co/U2CWwWLAwd https://t.co/TBEryphhZO,1905847678400913752,https://pbs.twimg.com/media/GnLuXQXWsAA3ANo.jpg,,in,,0,0,0,https://x.com/undefined/status/1905847678400913752,118371948,
511,1905847140036853916,Sat Mar 29 04:59:01 +0000 2025,0, Pertamina mengumumkan penurunan harga bahan bakar minyak (BBM) non-subsidi di sejumlah provinsi di Indonesia yang berlaku mulai Sabtu 29 Maret 2025. Penyesuaian harga ini hadir beberapa hari menjelang Lebaran 2025 https://t.co/ETEt9r5gX1. https://t.co/ydl5dQJ1Jd,1905847140036853916,https://pbs.twimg.com/media/GnLt35CbYAAEG9V.jpg,,in,,0,0,0,https://x.com/undefined/status/1905847140036853916,70600007,
512,1905846993554931956,Sat Mar 29 04:58:26 +0000 2025,0,Pertamina Bikin Heboh! Harga BBM Non-Subsidi Turun Pertamax Kini Cuma Rp 12.500 Per Liter https://t.co/Hmzdv5P1pb,1905846993554931956,,,in,,0,0,0,https://x.com/undefined/status/1905846993554931956,210424728,
513,1905846468616847705,Sat Mar 29 04:56:21 +0000 2025,0,Pertamina Turunkan Harga BBM Non-Subsidi Pertamax Jadi Rp 12.500 Per Liter #Oktan dan liternya bener g. https://t.co/mb8r4MFHhH,1905846468616847705,,,in,,0,0,0,https://x.com/undefined/status/1905846468616847705,1813506920973762560,
