,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
334,1893242972306653285,Sat Feb 22 10:21:32 +0000 2025,0,@Charqes @han_____ni oh mobil f1 gapake bensin Pertamina yah?,1893244728394621373,,Verestappen,in,,0,2,0,https://x.com/undefined/status/1893244728394621373,1731234450,
335,1893242972306653285,Sat Feb 22 10:21:07 +0000 2025,0,@han_____ni @wonqyong Dengerin ya dd dd ini pegawai Shell bukan Pertamina.,1893244624493244530,,han_____ni,in,,0,2,0,https://x.com/undefined/status/1893244624493244530,2194419156,
336,1893244551432732818,Sat Feb 22 10:20:50 +0000 2025,0,Sedang berlangsung set kedua Jakarta Pertamina Enduro vs Jakarta Electric PLN : 25-21 8-6 Skor: 1-0 Proliga 2025 https://t.co/2UAaOWXBGV link live streaming Jakarta Lavani Livin Transmedia vs Jakarta Bhayangkara Presisi #Proliga2025 #volleyball #volleyballleaks https://t.co/QyIjWSjzbM,1893244551432732818,https://pbs.twimg.com/media/GkYn3Kha8AAkZAr.jpg,,in,,0,0,0,https://x.com/undefined/status/1893244551432732818,68375206,
337,1893243067957653973,Sat Feb 22 10:14:56 +0000 2025,0,Pertamina Tunjukkan Komitmen Jaga Ketahanan Energi Nasional #beritanasional #sabtu #pertamina #EnergiTanpaHenti #nasional https://t.co/SiWeoJT8Xa,1893243067957653973,,,in,,0,0,0,https://x.com/undefined/status/1893243067957653973,1769451991124832257,
338,1893085383841534202,Sat Feb 22 10:14:09 +0000 2025,0,@dikidawawe3 Supir pertamina dengan gaji tertinggi,1893242870351474764,,dikidawawe3,in,,0,0,0,https://x.com/undefined/status/1893242870351474764,921873042699010048,
339,1893242752470569299,Sat Feb 22 10:13:41 +0000 2025,0,Sedang berlangsung set kedua Jakarta Pertamina Enduro vs Jakarta Electric PLN : 25-21 2-1 Skor: 1-0 Proliga 2025 https://t.co/2UAaOWXBGV link live streaming Jakarta Lavani Livin Transmedia vs Jakarta Bhayangkara Presisi #Proliga2025 #volleyball #volleyballleaks https://t.co/IUDI241UAz,1893242752470569299,https://pbs.twimg.com/media/GkYmPAvWUAAW9MP.jpg,,in,,0,0,0,https://x.com/undefined/status/1893242752470569299,68375206,
340,1893240440507232738,Sat Feb 22 10:04:30 +0000 2025,0,Hasil set pertama Jakarta Pertamina Enduro vs Jakarta Electric PLN : 25-21 Skor: 1-0 Proliga 2025 https://t.co/2UAaOWXBGV link live streaming Jakarta Lavani Livin Transmedia vs Jakarta Bhayangkara Presisi #Proliga2025 #volleyball #volleyballleaks https://t.co/EyCnCJjMzB,1893240440507232738,https://pbs.twimg.com/media/GkYkIfcW4AAnwec.jpg,,in,,0,0,0,https://x.com/undefined/status/1893240440507232738,68375206,
341,1893201569212248427,Sat Feb 22 10:04:07 +0000 2025,2,@ZerostartF @tempodotco Pertamina gak rugi kak. Profitnya memang kecil banget gak sebanding dengan revenue dan its monopoly power. Root causenya karena: -operasi gak efisien -gaji kartap kegedean -remunerasi direksi dan komisaris gila-gilaan,1893240342826082365,,ZerostartF,in,,0,0,0,https://x.com/undefined/status/1893240342826082365,2335942801,
342,1893239434520240542,Sat Feb 22 10:00:30 +0000 2025,1,Pertamina Patra Niaga menyiagakan 6.517 agen LPG 3Kg (5.400 beroperasi 24 jam) di 273 pangkalan dan 370.000 subpangkalan terdaftar dengan dukungan bagi sekitar dua juta subpangkalan yang belum terdaftar. #LPG3Kg #Pertamina #Ramadan2025 https://t.co/dA1h9MlCaX,1893239434520240542,https://pbs.twimg.com/ext_tw_video_thumb/1892908776761806851/pu/img/uPrmVA_J2h5kel1a.jpg,,in,,0,0,0,https://x.com/undefined/status/1893239434520240542,1308656035201130497,
343,1893239318325657675,Sat Feb 22 10:00:02 +0000 2025,1,Pertamina Patra Niaga menyiagakan 6.517 agen LPG 3Kg (5.400 beroperasi 24 jam) di 273 pangkalan dan 370.000 subpangkalan terdaftar dengan dukungan bagi sekitar dua juta subpangkalan yang belum terdaftar. #LPG3Kg #Pertamina #Ramadan2025 https://t.co/KbTXVJno6N,1893239318325657675,https://pbs.twimg.com/ext_tw_video_thumb/1892908776761806851/pu/img/uPrmVA_J2h5kel1a.jpg,,in,,0,0,0,https://x.com/undefined/status/1893239318325657675,1308656035201130497,
344,1893238138157347246,Sat Feb 22 09:55:21 +0000 2025,0,Pertamina Resmikan Terminal Elpiji Bima untuk Perkuat Pasokan Energi Indonesia Timur https://t.co/6hbsvLzPr8,1893238138157347246,,,in,,0,0,0,https://x.com/undefined/status/1893238138157347246,1578222594,
345,1892923628037021960,Sat Feb 22 09:51:58 +0000 2025,0,@tempodotco Dari contoh2 Negara yg menerapkan sistem itu ternyata berbuah keberhasilannya misal Petronas Malaysia dibanding Pertamina harga jual lebih rendah dr Pertamina tp Petronas berjaya sdg Pertamina laporannya Rugi mulu. Contoh China udh gk usah dijelaskan lg hasilnya,1893237286487134698,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1893237286487134698,2441216472,
